u,v,key,geometry,SU_foot,SU_highway,SU_ALLEY,SU_lit,SU_maxspeed,SU_sidewalk,SU_PARKING_SUBTAGS,SU_TAG_crossing,SU_EDSA_accident_component,SU_motor_vehicle,SU_FROM_IMAGES_road_condition,SU_FROM_IMAGES_has_traffic_light,SU_FROM_IMAGES_has_crosswalk,MU_traffic_volume,MU_traffic_speed,MU_accident_risk,MU_safety_of_crossings,SU_FROM_IMAGES_sidewalk_ratio_binned,SU_FROM_IMAGES_greenery_ratio_binned,SU_FROM_IMAGES_obstruction_density_binned,MU_convenience_binned,MU_attractiveness_binned,MU_safety_of_sidewalks_binned,cluster
476288491,1278914921,0,"LINESTRING (121.0387191772461 14.576440811157227, 121.03873443603516 14.576355934143066)",0.0,-0.5,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,1,10
476288491,476288529,0,"LINESTRING (121.03875732421875 14.57677173614502, 121.0387191772461 14.576440811157227)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
476288491,476288490,0,"LINESTRING (121.03907012939453 14.576532363891602, 121.0387191772461 14.576440811157227)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
331693648,1467966570,0,"LINESTRING (121.03934478759766 14.576517105102539, 121.03954315185547 14.576544761657715)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
331693648,1467966546,0,"LINESTRING (121.03910827636719 14.576452255249023, 121.03934478759766 14.576517105102539)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
1467966570,25584022,0,"LINESTRING (121.03954315185547 14.576544761657715, 121.03975677490234 14.5765380859375)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
1467966570,331693648,0,"LINESTRING (121.03934478759766 14.576517105102539, 121.03954315185547 14.576544761657715)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
25584022,7188588294,0,"LINESTRING (121.03975677490234 14.5765380859375, 121.03984832763672 14.576526641845703)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
25584022,1467966570,0,"LINESTRING (121.03954315185547 14.576544761657715, 121.03975677490234 14.5765380859375)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
7188588294,331693647,0,"LINESTRING (121.03984832763672 14.576526641845703, 121.0399169921875 14.57650375366211)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
7188588294,25584022,0,"LINESTRING (121.03975677490234 14.5765380859375, 121.03984832763672 14.576526641845703)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
331693647,5407401845,0,"LINESTRING (121.0399169921875 14.57650375366211, 121.04002380371094 14.576460838317871)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
331693647,7188588294,0,"LINESTRING (121.03984832763672 14.576526641845703, 121.0399169921875 14.57650375366211)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5407401845,237016150,0,"LINESTRING (121.04002380371094 14.576460838317871, 121.04013061523438 14.576391220092773)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5407401845,6534579877,0,"LINESTRING (121.04002380371094 14.576460838317871, 121.04004669189453 14.576497077941895)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
5407401845,331693647,0,"LINESTRING (121.0399169921875 14.57650375366211, 121.04002380371094 14.576460838317871)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
237016150,6534579871,0,"LINESTRING (121.04013061523438 14.576391220092773, 121.04052734375 14.576128005981445)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
237016150,5407401845,0,"LINESTRING (121.04002380371094 14.576460838317871, 121.04013061523438 14.576391220092773)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579877,5407401844,0,"LINESTRING (121.04004669189453 14.576497077941895, 121.0400619506836 14.576521873474121)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579877,5407401845,0,"LINESTRING (121.04002380371094 14.576460838317871, 121.04004669189453 14.576497077941895)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579871,6534579869,0,"LINESTRING (121.04052734375 14.576128005981445, 121.04097747802734 14.575819969177246)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579871,237016150,0,"LINESTRING (121.04013061523438 14.576391220092773, 121.04052734375 14.576128005981445)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579871,6534579872,0,"LINESTRING (121.0405502319336 14.576156616210938, 121.04052734375 14.576128005981445)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579869,237031669,0,"LINESTRING (121.04097747802734 14.575819969177246, 121.04105377197266 14.575765609741211)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579869,6534579871,0,"LINESTRING (121.04052734375 14.576128005981445, 121.04097747802734 14.575819969177246)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579869,6534579870,0,"LINESTRING (121.04102325439453 14.575883865356445, 121.04097747802734 14.575819969177246)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579872,6534579871,0,"LINESTRING (121.0405502319336 14.576156616210938, 121.04052734375 14.576128005981445)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579872,6534579873,0,"LINESTRING (121.04057312011719 14.576189041137695, 121.0405502319336 14.576156616210938)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
237031669,6534579865,0,"LINESTRING (121.04105377197266 14.575765609741211, 121.0411376953125 14.57571029663086)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
237031669,6534579869,0,"LINESTRING (121.04097747802734 14.575819969177246, 121.04105377197266 14.575765609741211)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
237031669,6534579867,0,"LINESTRING (121.041015625 14.575716972351074, 121.04105377197266 14.575765609741211)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
6534579870,242433884,0,"LINESTRING (121.04102325439453 14.575883865356445, 121.04061889648438 14.57615852355957)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579870,6534579869,0,"LINESTRING (121.04102325439453 14.575883865356445, 121.04097747802734 14.575819969177246)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579870,476288484,0,"LINESTRING (121.04109954833984 14.575834274291992, 121.04102325439453 14.575883865356445)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579865,6534579864,0,"LINESTRING (121.0411376953125 14.57571029663086, 121.04119110107422 14.575775146484375)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579865,6534579860,0,"LINESTRING (121.0411376953125 14.57571029663086, 121.041748046875 14.575296401977539)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579865,237031669,0,"LINESTRING (121.04105377197266 14.575765609741211, 121.0411376953125 14.57571029663086)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6534579867,237031669,0,"LINESTRING (121.041015625 14.575716972351074, 121.04105377197266 14.575765609741211)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
6534579867,7393814546,0,"LINESTRING (121.041015625 14.575716972351074, 121.04105377197266 14.575690269470215)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6534579867,616138707,0,"LINESTRING (121.04072570800781 14.575307846069336, 121.041015625 14.575716972351074)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
6534579867,7393814547,0,"LINESTRING (121.04096984863281 14.575742721557617, 121.041015625 14.575716972351074)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533491200,11722042177,0,"LINESTRING (121.03302001953125 14.57819938659668, 121.03298950195312 14.578168869018555)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11722042177,6533491199,0,"LINESTRING (121.03298950195312 14.578168869018555, 121.032958984375 14.578131675720215)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11722042177,8014843350,0,"LINESTRING (121.03298950195312 14.578168869018555, 121.0330581665039 14.578110694885254)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
11722042177,6533491200,0,"LINESTRING (121.03302001953125 14.57819938659668, 121.03298950195312 14.578168869018555)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533491202,6533491201,0,"LINESTRING (121.0326919555664 14.578484535217285, 121.03263092041016 14.578415870666504)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1,1,2,1,2,2,5
6533491201,6533491202,0,"LINESTRING (121.0326919555664 14.578484535217285, 121.03263092041016 14.578415870666504)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1,1,2,1,2,2,5
6533491201,1141753368,0,"LINESTRING (121.03257751464844 14.578466415405273, 121.03263092041016 14.578415870666504)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,2,2,3
237042959,1141753368,0,"LINESTRING (121.03263854980469 14.578535079956055, 121.03257751464844 14.578466415405273)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
237042959,6533491204,0,"LINESTRING (121.03263854980469 14.578535079956055, 121.03216552734375 14.578939437866211)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
237042959,5831026546,0,"LINESTRING (121.0329360961914 14.578864097595215, 121.03263854980469 14.578535079956055)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1141753368,6533491201,0,"LINESTRING (121.03257751464844 14.578466415405273, 121.03263092041016 14.578415870666504)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,2,2,3
1141753368,7223375044,0,"LINESTRING (121.03234100341797 14.578211784362793, 121.03257751464844 14.578466415405273)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
1141753368,237042959,0,"LINESTRING (121.03263854980469 14.578535079956055, 121.03257751464844 14.578466415405273)",0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,3,0
1141753368,7223472623,0,"LINESTRING (121.03233337402344 14.578680992126465, 121.03257751464844 14.578466415405273)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6533491204,6533491203,0,"LINESTRING (121.03216552734375 14.578939437866211, 121.0321044921875 14.57888126373291)",0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533491204,6533491211,0,"LINESTRING (121.03216552734375 14.578939437866211, 121.03103637695312 14.579914093017578)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
6533491204,237042959,0,"LINESTRING (121.03263854980469 14.578535079956055, 121.03216552734375 14.578939437866211)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5831026546,237042959,0,"LINESTRING (121.0329360961914 14.578864097595215, 121.03263854980469 14.578535079956055)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
5831026546,7188430941,0,"LINESTRING (121.03300476074219 14.578930854797363, 121.0329360961914 14.578864097595215)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
25584003,25584026,0,"LINESTRING (121.03474426269531 14.577862739562988, 121.03478240966797 14.57793140411377)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
25584003,1467966576,0,"LINESTRING (121.03474426269531 14.577862739562988, 121.03463745117188 14.578015327453613)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
25584003,7192358740,0,"LINESTRING (121.0347671508789 14.57781982421875, 121.03474426269531 14.577862739562988)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
25584026,5480867399,0,"LINESTRING (121.03478240966797 14.57793140411377, 121.0348129272461 14.577980041503906)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
25584026,25584003,0,"LINESTRING (121.03474426269531 14.577862739562988, 121.03478240966797 14.57793140411377)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
1467966576,6533422571,0,"LINESTRING (121.03463745117188 14.578015327453613, 121.03453826904297 14.578106880187988)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
1467966576,25584003,0,"LINESTRING (121.03474426269531 14.577862739562988, 121.03463745117188 14.578015327453613)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
7192358740,7192358739,0,"LINESTRING (121.0347671508789 14.57781982421875, 121.03469848632812 14.577765464782715)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
7192358740,25584003,0,"LINESTRING (121.0347671508789 14.57781982421875, 121.03474426269531 14.577862739562988)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
7192358740,25584002,0,"LINESTRING (121.03483581542969 14.577707290649414, 121.0347671508789 14.57781982421875)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,4,3
5480867399,1467966542,0,"LINESTRING (121.0348129272461 14.577980041503906, 121.03486633300781 14.578052520751953)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
5480867399,25584026,0,"LINESTRING (121.03478240966797 14.57793140411377, 121.0348129272461 14.577980041503906)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
1467966542,5480867411,0,"LINESTRING (121.03486633300781 14.578052520751953, 121.03492736816406 14.578104972839355)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
1467966542,5480867399,0,"LINESTRING (121.0348129272461 14.577980041503906, 121.03486633300781 14.578052520751953)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
5480867411,5480867404,0,"LINESTRING (121.03492736816406 14.578104972839355, 121.03520965576172 14.578264236450195)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
5480867411,1467966542,0,"LINESTRING (121.03486633300781 14.578052520751953, 121.03492736816406 14.578104972839355)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
5480867404,5480867405,0,"LINESTRING (121.03520965576172 14.578264236450195, 121.0353012084961 14.578335762023926)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,1,2,0,1,2,2,3
5480867404,5480867411,0,"LINESTRING (121.03492736816406 14.578104972839355, 121.03520965576172 14.578264236450195)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,0,1,2,2,3
5480867404,5480867400,0,"LINESTRING (121.03536224365234 14.578030586242676, 121.03520965576172 14.578264236450195)",0.0,-0.5,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,2,2,4,2,3,5,2
25584027,25584025,0,"LINESTRING (121.03485107421875 14.57816219329834, 121.03475189208984 14.57814884185791)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
25584027,5480867410,0,"LINESTRING (121.0349349975586 14.578189849853516, 121.03485107421875 14.57816219329834)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
25584025,1467966547,0,"LINESTRING (121.03475189208984 14.57814884185791, 121.03460693359375 14.578152656555176)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,1,2,0,1,2,2,3
25584025,25584027,0,"LINESTRING (121.03485107421875 14.57816219329834, 121.03475189208984 14.57814884185791)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5480867410,25584027,0,"LINESTRING (121.0349349975586 14.578189849853516, 121.03485107421875 14.57816219329834)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
5480867410,25583838,0,"LINESTRING (121.03502655029297 14.578235626220703, 121.0349349975586 14.578189849853516)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,3,13
1467966547,25584004,0,"LINESTRING (121.03460693359375 14.578152656555176, 121.03446960449219 14.578169822692871)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,1,1,1,1,1,2,11
1467966547,25584025,0,"LINESTRING (121.03475189208984 14.57814884185791, 121.03460693359375 14.578152656555176)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,1,2,0,1,2,2,3
25584004,6533422574,0,"LINESTRING (121.03446960449219 14.578169822692871, 121.03438568115234 14.578079223632812)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
25584004,6533422576,0,"LINESTRING (121.03446960449219 14.578169822692871, 121.03439331054688 14.57822036743164)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
25584004,1467966547,0,"LINESTRING (121.03460693359375 14.578152656555176, 121.03446960449219 14.578169822692871)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.0,0.0,1,1,1,1,1,2,11
25584004,6533422571,0,"LINESTRING (121.03453826904297 14.578106880187988, 121.03446960449219 14.578169822692871)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,5,2
6533422574,6533422572,0,"LINESTRING (121.03438568115234 14.578079223632812, 121.03435516357422 14.577998161315918)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533422574,25584004,0,"LINESTRING (121.03446960449219 14.578169822692871, 121.03438568115234 14.578079223632812)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533422576,321736584,0,"LINESTRING (121.03439331054688 14.57822036743164, 121.03435516357422 14.578243255615234)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
6533422576,25584004,0,"LINESTRING (121.03446960449219 14.578169822692871, 121.03439331054688 14.57822036743164)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
6533422571,6533422573,0,"LINESTRING (121.03453826904297 14.578106880187988, 121.03445434570312 14.578031539916992)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,3,0
6533422571,25584004,0,"LINESTRING (121.03453826904297 14.578106880187988, 121.03446960449219 14.578169822692871)",0.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4,2,3,5,2
6533422571,1467966576,0,"LINESTRING (121.03463745117188 14.578015327453613, 121.03453826904297 14.578106880187988)",0.0,0.0,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2,4,2,3,5,13
25583865,25583855,0,"LINESTRING (121.03565216064453 14.578997611999512, 121.03551483154297 14.578746795654297)",0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,0.0,-1.0,1,2,2,1,2,2,3
