image_id,latitude,longitude,captured_at,camera_type
2694860010692051,14.576805555556,121.0348483,1710894567463,perspective
954330339422864,14.57906,121.0357438,1710894700483,perspective
1343588863018523,14.5742415,121.0347118,1710894514524,perspective
954077376115320,14.583605300003,121.0371001,1710894791564,perspective
1135116274322145,14.576482100002,121.0343817,1710894555556,perspective
754179566684693,14.584054,121.0372084,1710894803516,perspective
1474559433094219,14.581254200002,121.0365903,1710894749452,perspective
784896240362695,14.5785152,121.0354615,1710894598525,perspective
328368316459215,14.5734005,121.0353343,1710894490528,perspective
1110022550314536,14.5787744,121.0356254,1710894693498,perspective
1517404155505235,14.575576,121.0339531,1710894530465,perspective
769271875144887,14.571875899997,121.0353941,1710894466274,perspective
1075025017126720,14.574942900002,121.0342549,1710894522506,perspective
949408620243578,14.580922599997,121.036505,1710894736548,perspective
1475941799654335,14.579280700001,121.0358383,1710894705552,perspective
1529987534527761,14.575028899998,121.034208,1710894523523,perspective
746259517281088,14.5820432,121.0367346,1710894760517,perspective
1150637606303775,14.580790299998,121.0364568,1710894731462,perspective
7314533878633590,14.585325699998,121.0374919,1710894816491,perspective
2547409722097536,14.578234200002,121.0351565,1710894591456,perspective
431805879406084,14.582245,121.0367815,1710894762480,perspective
1107113587297872,14.582678600002,121.0369155,1710894769586,perspective
421689000394311,14.575896700002,121.0338449,1710894536009,perspective
303136772788138,14.5763728,121.0338665,1710894544462,perspective
772470731518404,14.5737695,121.03537037037,1710894502081,perspective
1117450489303976,14.580236300002,121.0362644,1710894721519,perspective
926490302435877,14.573196200002,121.0353326,1710894487494,perspective
968193708384477,14.581085100003,121.0365688,1710894744523,perspective
1414073929238617,14.5809665,121.0365211,1710894738520,perspective
825005432773047,14.577209699997,121.0349516,1710894573543,perspective
1582144305907182,14.571875899997,121.0353941,1710894465462,perspective
1521032401793186,14.5718352,121.0353965,1710894464498,perspective
1715345048995586,14.577825900001,121.0348386,1710894581962,perspective
257347527443852,14.582603900001,121.0368912,1710894767533,perspective
380296034807326,14.575116899999,121.0341591,1710894524466,perspective
967830991577461,14.581692899998,121.036645,1710894756547,perspective
923226916477884,14.5720932,121.0353185,1710894470461,perspective
317418614683561,14.585503900003,121.0375465,1710894818482,perspective
772633024790782,14.582821700003,121.0369558,1710894772487,perspective
810371220902093,14.575986,121.033817,1710894537639,perspective
1060579885032614,14.578432,121.03540600055,1710894596526,perspective
767883008330398,14.580857,121.0364856,1710894733516,perspective
373866072183209,14.5725674,121.0352969,1710894478501,perspective
